cbsa_name,doy,post,pre,pm25_diff,excess_mort_rate,pop,excess_mort
"Seattle-Tacoma-Bellevue, WA",227,8.895238095238096,15.506329113924052,-6.611091018685956,-4.49554189270645,0.729711,-3.2804463700687165
"Seattle-Tacoma-Bellevue, WA",228,8.855,8.191463414634146,0.6635365853658541,0.45120487804878084,0.729711,0.3292491627658539
"Seattle-Tacoma-Bellevue, WA",229,10.77,6.73452380952381,4.0354761904761896,2.744123809523809,0.729711,2.0024173291714282
"Seattle-Tacoma-Bellevue, WA",230,5.34,8.367469879518072,-3.0274698795180726,-2.0586795180722897,0.729711,-1.5022410898120486
"Seattle-Tacoma-Bellevue, WA",231,4.076190476190476,11.5,-7.423809523809524,-5.048190476190476,0.729711,-3.6837201205714285
"Seattle-Tacoma-Bellevue, WA",232,4.3428571428571425,20.438823529411764,-16.095966386554622,-10.945257142857143,0.729711,-7.986874534971428
"Seattle-Tacoma-Bellevue, WA",233,2.7714285714285714,25.64047619047619,-22.869047619047617,-15.550952380952381,0.729711,-11.347701012857144
"Seattle-Tacoma-Bellevue, WA",234,2.6857142857142855,24.52183908045977,-21.836124794745484,-14.84856486042693,0.729711,-10.835161112866995
"Seattle-Tacoma-Bellevue, WA",235,4.247619047619048,14.944318181818183,-10.696699134199136,-7.273755411255413,0.729711,-5.307739334902599
"Seattle-Tacoma-Bellevue, WA",236,5.280952380952381,12.63452380952381,-7.353571428571429,-5.0004285714285714,0.729711,-3.6488677332857145
"Seattle-Tacoma-Bellevue, WA",237,5.20952380952381,11.203448275862069,-5.993924466338259,-4.075868637110017,0.729711,-2.9742061790541876
"Seattle-Tacoma-Bellevue, WA",238,5.328571428571428,8.411494252873563,-3.082922824302135,-2.096387520525452,0.729711,-1.529757033990148
"Seattle-Tacoma-Bellevue, WA",239,5.095238095238095,8.42142857142857,-3.326190476190476,-2.2618095238095237,0.729711,-1.6504672894285715
"Seattle-Tacoma-Bellevue, WA",240,4.519047619047619,7.823255813953488,-3.3042081949058693,-2.246861572535991,0.729711,-1.6395596049568106
"Seattle-Tacoma-Bellevue, WA",241,3.895238095238095,9.450588235294118,-5.555350140056023,-3.7776380952380957,0.729711,-2.7565840721142862
"Seattle-Tacoma-Bellevue, WA",242,5.0476190476190474,4.571084337349397,0.4765347102696502,0.32404360298336216,0.729711,0.23645818157659218
"Seattle-Tacoma-Bellevue, WA",243,5.70952380952381,4.493103448275862,1.2164203612479474,0.8271658456486043,0.729711,0.6035920163940887
"Seattle-Tacoma-Bellevue, WA",244,3.804761904761905,3.963953488372093,-0.15919158361018804,-0.10825027685492787,0.729711,-0.07899141777408628
"Seattle-Tacoma-Bellevue, WA",245,4.557142857142857,4.734523809523809,-0.1773809523809522,-0.1206190476190475,0.729711,-0.08801704585714278
"Seattle-Tacoma-Bellevue, WA",246,3.9571428571428573,4.2823529411764705,-0.3252100840336132,-0.22114285714285697,0.729711,-0.1613703754285713
"Seattle-Tacoma-Bellevue, WA",247,3.8714285714285714,5.629411764705882,-1.7579831932773105,-1.1954285714285713,0.729711,-0.8723173782857142
"Seattle-Tacoma-Bellevue, WA",248,5.666666666666667,13.24235294117647,-7.5756862745098035,-5.151466666666667,0.729711,-3.7590818928000003
"Seattle-Tacoma-Bellevue, WA",249,10.40952380952381,12.830588235294117,-2.4210644257703073,-1.646323809523809,0.729711,-1.2013405933714283
"Seattle-Tacoma-Bellevue, WA",250,8.485714285714286,8.516867469879518,-0.03115318416523216,-0.02118416523235787,0.729711,-0.015458318395869093
"Seattle-Tacoma-Bellevue, WA",251,19.261904761904763,4.896296296296296,14.365608465608467,9.768613756613759,0.729711,7.128264912952383
"Seattle-Tacoma-Bellevue, WA",252,34.49047619047619,3.2848837209302326,31.205592469545955,21.21980287929125,0.729711,15.484323578850498
"Seattle-Tacoma-Bellevue, WA",253,30.33809523809524,4.2704545454545455,26.067640692640694,17.725995670995673,0.729711,12.934854027077924
"Seattle-Tacoma-Bellevue, WA",254,35.325,5.2056818181818185,30.119318181818183,20.481136363636367,0.729711,14.945310497045456
"Seattle-Tacoma-Bellevue, WA",255,123.5421052631579,4.6617977528089884,118.8803075103489,80.83860910703726,0.729711,58.98882229010526
"Seattle-Tacoma-Bellevue, WA",256,144.9777777777778,3.9790697674418607,140.99870801033592,95.87912144702842,0.729711,69.96404959023256
"Seattle-Tacoma-Bellevue, WA",257,145.18,4.0843373493975905,141.0956626506024,95.94505060240964,0.729711,70.01215882013494
"Seattle-Tacoma-Bellevue, WA",258,159.39374999999998,4.586046511627907,154.80770348837208,105.26923837209303,0.729711,76.81612120173837
"Seattle-Tacoma-Bellevue, WA",259,144.3904761904762,9.42235294117647,134.9681232492997,91.77832380952381,0.729711,66.97165244537143
